INFO 2025-04-13 17:31:28,582 basehttp "GET /products/ HTTP/1.1" 200 74151
INFO 2025-04-13 17:31:30,196 basehttp "GET /products/product/kimaan/ HTTP/1.1" 200 49701
INFO 2025-04-13 17:31:33,614 basehttp "GET /products/ HTTP/1.1" 200 74151
INFO 2025-04-13 17:31:35,847 basehttp "GET /products/product/karla/ HTTP/1.1" 200 51997
INFO 2025-04-13 17:31:41,694 basehttp "GET /products/ HTTP/1.1" 200 74151
INFO 2025-04-13 17:31:44,379 basehttp "GET /products/product/saree-kamla/ HTTP/1.1" 200 36171
INFO 2025-04-13 17:31:47,726 basehttp "GET /products/ HTTP/1.1" 200 74151
INFO 2025-04-13 17:31:50,635 basehttp "GET /products/product/pink-kurti/ HTTP/1.1" 200 41176
INFO 2025-04-13 17:31:55,582 basehttp "GET /products/ HTTP/1.1" 200 74151
INFO 2025-04-13 17:31:58,398 basehttp "POST /orders/add-to-cart/7/ HTTP/1.1" 200 93
INFO 2025-04-13 17:32:00,606 basehttp "GET /accounts/profile/wishlist/ HTTP/1.1" 200 37671
INFO 2025-04-13 17:32:02,253 basehttp "POST /products/wishlist/remove/2/ HTTP/1.1" 200 65
INFO 2025-04-13 17:32:03,239 basehttp "POST /products/wishlist/remove/3/ HTTP/1.1" 200 61
INFO 2025-04-13 17:32:05,787 basehttp "GET /accounts/profile/ HTTP/1.1" 200 64304
INFO 2025-04-13 17:32:10,791 basehttp "GET /accounts/profile/wishlist/ HTTP/1.1" 200 29829
INFO 2025-04-13 17:32:13,439 basehttp "GET /accounts/profile/ HTTP/1.1" 200 64304
INFO 2025-04-13 17:33:22,510 basehttp "GET /orders/history/ HTTP/1.1" 200 0
INFO 2025-04-13 17:33:36,358 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-04-13 17:33:36,562 basehttp "GET / HTTP/1.1" 200 43766
WARNING 2025-04-13 17:33:36,647 basehttp "GET /static/images/category-placeholder.jpg HTTP/1.1" 404 2020
WARNING 2025-04-13 17:33:36,718 basehttp "GET /static/images/testimonial-1.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:33:36,727 basehttp "GET /static/images/testimonial-2.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:33:36,738 basehttp "GET /static/images/testimonial-3.jpg HTTP/1.1" 404 1999
INFO 2025-04-13 17:33:45,460 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-04-13 17:33:45,573 basehttp "GET / HTTP/1.1" 200 44366
WARNING 2025-04-13 17:33:45,618 basehttp "GET /static/images/category-placeholder.jpg HTTP/1.1" 404 2020
WARNING 2025-04-13 17:33:45,624 basehttp "GET /static/images/testimonial-1.jpg HTTP/1.1" 404 1999
